SampleID,Subtype,14-3-3_epsilon,4E-BP1,4E-BP1_pS65,4E-BP1_pT37,4E-BP1_pT70,53BP1,A-Raf_pS299,ACC1,ACC_pS79,AMPK_alpha,AMPK_pT172,ANLN,AR,ARID1A,ASNS,ATM,Akt,Akt_pS473,Akt_pT308,Annexin_I,B-Raf,Bak,Bax,Bcl-2,Bcl-xL,Beclin,Bid,Bim,C-Raf,C-Raf_pS338,CD31,CD49b,CDK1,Caspase-7_cleavedD198,Caveolin-1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,DJ-1,Dvl3,E-Cadherin,EGFR,EGFR_pY1068,EGFR_pY1173,ER-alpha,ER-alpha_pS118,ERK2,FOXO3a,Fibronectin,GAB2,GATA3,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK2,JNK_pT183_pT185,K-Ras,Ku80,LBK1,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG-6,Mre11,N-Cadherin,NF-kB-p65_pS536,NF2,Notch1,P-Cadherin,PAI-1,PCNA,PDCD4,PDK1_pS241,PI3K-p110-alpha,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PR,PRAS40_pT246,PRDX1,PTEN,Paxillin,Pea-15,RBM3,Rad50,Rb_pS807_S811,S6,S6_pS235_S236,S6_pS240_S244,SCD1,STAT3_pY705,STAT5-alpha,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416,Src_pY527,Stathmin,Syk,Transglutaminase,Tuberin,VEGFR2,XBP1,XRCC1,YAP_pS127,YB-1,YB-1_pS102,alpha-Catenin,beta-Catenin,c-Kit,c-Met_pY1235,c-Myc,eEF2,eEF2K,eIF4E,mTOR,mTOR_pS2448,p27,p27_pT157,p27_pT198,p38_MAPK,p38_pT180_Y182,p53,p70S6K,p70S6K_pT389,p90RSK_pT359_S363
A15E,LumA,0.198408882,0.157264328,0.210366751,0.235753773,0.199449367,0.365921256,0.264713531,0.565833016,0.457309172,0.185584752,0.270166672,0.191270773,0.46953759,0.220753192,0.291437704,0.180294892,0.152838958,0.259306832,0.219605219,0.223747612,0.312504849,0.16165204,0.176465936,0.289463647,0.267052387,0.215394961,0.219473765,0.354028029,0.2159548,0.185540868,0.198381158,0.230347188,0.235115233,0.179990037,0.134039207,0.179614,0.16306571,0.157272968,0.196377588,0.353165308,0.163919853,0.190996727,0.134039278,0.229894594,0.408443167,0.270015067,0.273857402,0.217052287,0.305679207,0.202183309,0,0.150135049,0.312071884,0.216751507,0.263350783,0.052685779,0.269999141,0.479599673,0.235558124,0.538494758,0.362060741,0.170578999,0.233444347,0.000516725,0.039262942,0.398834034,0.260454163,0.239689326,0.305498126,0.227783122,0.2142315,0.153167728,0.054896906,0.558312176,0.329269003,0.255974084,0.222289961,0.185845052,0.172444812,0.276925013,0.229686508,0.291832061,0.208483026,0.233976312,0.189292577,0.187569789,0.233899634,0.228299954,0.199602413,0.200968561,0.183678509,1,0.185853499,0.216723518,0.339149337,0.204403485,0.176340072,0.392204309,0.208709974,0.187091422,0.190597756,0.293742737,0.127417819,0.300486945,0.256158013,0.337221692,0.165243204,0.266439128,0.22804976,0.20476288,0.172403361,0.171951943,0.263005885,0.206643069,0.007079899,0.413116732,0.169878947,0.556061404,0.210409416,0.238113981,0.325456163,0.261125359,0.265929058,0.218590155,0.270235219,0.360405778,0.202741373,0.224840398,0.225251631,0.308676581,0.232188022,0.334828631,0.205707599,0.218356268,0.200427793,0.209104521,0.199166015,0.188804599,0.227636503,0.126713401,0.146238256,0.191239267
A15F,LumA,0.462004116,0.611753543,0.383994513,0.511152431,0.444363416,0.41573685,0.414815427,0.44333127,0.394203984,0.392051092,0.394460224,0.323169982,0.507780936,0.444157403,0.344720486,0.229579306,0.230036661,0.382663433,0.39908827,0.538384547,0.41080513,0.437524789,0.523364237,0.498629038,0.430797833,0.297907653,0.409188293,0.468352932,0.338317142,0.421326165,0.303433171,0.5040507,0.382123462,0.395289648,0.526019642,0.453785796,0.404062775,0.356985486,0.302615338,0.548964331,0.426569517,0.436404608,0.447309008,0.528682188,0.459369188,0.390464426,0.441659253,0.363230848,0.341025542,0.399824954,0.755349318,0.38603728,0.214750855,0.420607533,0.642886351,0.340255478,0.556453887,0.462845244,0.345773861,0.27544177,0.348752186,0.343682128,0.41541853,0.464879276,0.506704844,0.304330424,0.379566709,0.428767136,0.447435257,0.424521011,0.316237126,0.381399488,0.434998114,0.623072686,0.421175633,0.41682476,0.379733315,0.35290453,0.422421113,0.27367991,0.343914289,0.37033198,0.350343674,0.602839148,0.39140518,0.34892803,0.417208519,0.380928698,0.346615038,0.371739051,0.346284456,1,0.330748183,0.486889561,0.461807349,0.245052588,0.4455093,0.456329521,0.394745311,0.377676481,0.357111777,0.438760968,0.374628863,0,0.320659271,0.235754184,0.369848499,0.415893982,0.405346405,0.442351316,0.404783129,0.281053466,0.469906877,0.389769403,0.372831423,0.337029011,0.221418796,0.58204357,0.304408321,0.443118322,0.511373349,0.376823971,0.397653271,0.35236678,0.392052927,0.470027542,0.329239767,0.276052788,0.352617692,0.257561861,0.493761191,0.301459381,0.412495563,0.428140043,0.305694107,0.31634436,0.412449069,0.539014161,0.37404683,0.381579943,0.371284977,0.392400152
A15G,LumA,0.237917249,0.206238173,0.213680567,0.299200321,0.205875933,0.294155814,0.207490045,0.225434603,0.229827877,0.279200592,0.197674615,0.202790872,0.443177465,0.267643092,0.169892584,0.286660419,0.259472525,0.201270184,0.218386607,0.216993986,0.243046251,0.236689447,0.211188816,0.463426677,0.221648564,0.245795293,0.244049104,0.334680612,0.228784851,0.24169355,0.216522046,0.167504456,0.185855266,0.155068848,0.262274624,0.217907666,0.22123288,0.228005176,0.203142902,0.272812011,0.457555895,0,0.23179616,0.190795954,0.322148645,0.233137499,0.325250646,0.205867857,0.307274109,0.22960852,0.619920239,0.3962882,0.281584584,0.24009063,0.1600207,0.246682868,0.349184885,0.227886068,0.242105975,0.253489567,0.252985242,0.248128429,0.299943882,0.153247847,0.273403493,0.421428039,0.249328037,0.266222302,0.292129786,0.228267851,0.311965238,0.253685631,0.203395562,0.397498963,0.242209949,0.265686545,0.23052018,0.237359775,0.201604498,0.11852084,0.270294565,0.220415564,0.196084519,0.202763643,0.184734467,0.571601557,0.250261605,0.233031475,0.229977673,0.217625657,0.227661292,1,0.233407283,0.199701265,0.294491813,0.234918812,0.241453498,0.213035671,0.269638392,0.237593067,0.222098567,0.225732819,0.167072793,0.066761045,0.381157292,0.2735589,0.307465405,0.246764608,0.252722288,0.24409722,0.207813535,0.243938239,0.297855463,0.22639061,0.195693152,0.195717627,0.267592491,0.292684436,0.238940733,0.220516843,0.322118644,0.229677467,0.23880458,0.24444436,0.337864031,0.210377394,0.233659833,0.239904182,0.22069483,0.319633382,0.212495297,0.279032108,0.241586212,0.316298706,0.237889499,0.219225791,0.245287422,0.252850042,0.183945391,0.207023946,0.245664244,0.249988352
A15H,LumA,0.323624739,0.305639513,0.300679842,0.347599193,0.35281616,0.364653775,0.316267275,0.26068183,0.303464873,0.405469503,0.251570187,0.259201081,0.617800233,0.311054807,0.295505573,0.272214934,0.544053637,0.376367073,0.4160485,0.469255425,0.280404677,0.441512206,0.335054037,0.328213684,0.296016476,0.319817893,0.310371807,0.327459426,0.308086311,0.396592951,0.228197769,0.395429847,0.436196712,0.308064113,0.090968744,0.374643801,0.350133464,0.246367678,0.357490118,0.247363039,0.042047804,0.458715645,0.353406517,0.395606811,0.318926817,0.44156658,0.15999849,0.312340762,0.728435925,0.308959904,0.346966682,0.390625923,0.473920108,0.406669214,0.462382096,0.19926769,0.555742331,0.321575148,0.416313742,0.871174616,0.735677736,0.318949458,0.427277319,0,0.898741357,0.547980305,0.300754177,0.447672379,0.600993578,0.277371342,0.338622847,0.29578149,0.360384386,0.893550803,0.308169093,0.457819374,0.344979763,0.316082722,0.323415925,0.253500754,0.287868655,0.333810408,0.276205386,0.546586446,0.406327518,0.092208534,0.398170171,0.357543106,0.277561702,0.383695234,0.387369105,0.645694183,0.261448244,0.312123162,0.539397771,0.452129839,0.457241808,0.485478371,0.373919408,0.445803127,0.118531535,0.373351251,0.321106057,0.321902744,0.348821176,0.299599838,0.48593723,0.367425514,0.298600745,0.337264253,0.351034478,0.387924916,0.501237058,0.320678502,0.408992783,0.377350299,0.364686045,0.391212713,0.299996053,0.256833653,0.591100894,0.351310292,0.50890318,0.296005287,0.302439159,0.202838713,0.280433667,0.320004078,0.346891843,0.421239703,0.386646386,0.257208696,0.411850742,0.334921476,0.357887284,0.364890473,0.436644388,0.562610462,0.361387806,1,0.326879656,0.373979221
A15J,LumA,0.194946935,0.222308448,0.245961668,0.152988645,0.167950233,0.392934265,0.204279176,0.292700049,0.356071788,0.300293306,0.375389521,0.238662376,0.407732418,0.243219726,0.114044464,0.327593174,0.247290513,0.045651002,0.168880919,0.050397451,0.279835149,0.178493696,0.165823323,0.564385835,0.225839816,0.258190451,0.226419855,0.333874636,0.242100404,0.179304221,0.197202417,0.148905389,0.222360199,0.112187089,0.1174787,0.166214332,0.209346954,0.292531866,0.197425924,0.468847003,0.249186117,0.198476762,0.167650092,0.138269823,0.334895212,0.213234869,0.387095954,0.173331863,0.183373454,0.204709543,0.205207441,0.240881133,0.25046041,0.205199659,0,0.287857351,0.647038384,0.209030588,0.129838088,0.398036998,0.258557387,0.248037684,0.205670069,0.424698436,0.269234272,0.416686201,0.350393624,0.279594804,0.14641347,0.205587483,0.376534172,0.228719606,0.07835572,0.136705532,0.230867138,0.159591379,0.211717443,0.212355841,0.150575361,0.236491209,0.296168553,0.25553988,0.181127633,0.114725105,0.142036047,0.371874867,0.257182358,0.174184599,0.21703407,0.146762598,0.162713677,1,0.15523867,0.128533262,0.236605363,0.279111045,0.180810701,0.159162091,0.258797946,0.298285182,0.297510796,0.14182399,0.132864964,0.272272976,0.300460561,0.507206739,0.234708394,0.217316631,0.183236971,0.207921288,0.152027215,0.16040495,0.173698807,0.194735736,0.26200319,0.371852714,0.258614177,0.22628624,0.319053095,0.235246254,0.140999573,0.256152002,0.112384103,0.226741475,0.426469704,0.177904299,0.229374312,0.351387489,0.258101449,0.324601473,0.274175811,0.452786286,0.22161385,0.4687549,0.223841572,0.225059481,0.166023591,0.132061778,0.179679879,0.250807425,0.166096097,0.192714577
A15K,LumB,0.39371569,0.316445982,0.375368111,0.393245115,0.405261822,0.439587189,0.407021775,0.17773005,0.212025096,0.419592902,0.528086248,0.334877308,0.653837879,0.47760309,0.175208365,0.435417366,0.495609663,0.379754786,0.38597322,0.506827,0.361165061,0.402084413,0.495856085,0.522425976,0.335271606,0.352873201,0.329131077,0.261294589,0.342981364,0.341423463,0.331131416,0.338503671,0.339491193,0.365443483,0.446767456,0.392127529,0.291831251,0.461791018,0.19739637,0.413171375,0.731186299,0.38806539,0.369731468,0.336838086,0.480754197,0.358019943,0.268183719,0.370560583,0.28715817,0.306750371,0.983009461,0.51863616,0.355428303,0.383538892,0.363789639,0.223063422,0.70405775,0.436210467,0.468628048,0.409427189,0.347137447,0.6234594,0.369265965,0.162500408,0.587424691,1,0.287101476,0.462182908,0.588327975,0.360315011,0.314088326,0.370327141,0.467118099,0.789165989,0.409851316,0.406295962,0.381139222,0.234823654,0.326372849,0.718998646,0.427831003,0.397951799,0.306861714,0.33052565,0.445277554,0.91103444,0.440838207,0.319542623,0.347076475,0.307029571,0.33171789,0.197719209,0.330693383,0.336734348,0.418592592,0.327383396,0.437338471,0.358855822,0.285600204,0.732535193,0.233207998,0.463824041,0.289945964,0,0.372978236,0.389830066,0.38538466,0.396368909,0.356291139,0.39151329,0.326609007,0.218106943,0.454293553,0.363433921,0.33276571,0.375992728,0.320752282,0.18220821,0.510727298,0.441042869,0.420407403,0.383871715,0.406057036,0.337437021,0.336473521,0.288471808,0.300515086,0.41841824,0.353142865,0.563735812,0.359420734,0.207272432,0.4158877,0.429223344,0.305648488,0.355961224,0.451293375,0.585431291,0.31031943,0.261525074,0.319263108,0.538820769
A15L,LumA,0.553432915,0.57265751,0.531591404,0.451644311,0.508581672,0.592049828,0.483590078,0.523057839,0.504740042,0.58546317,0.61311594,0.465523957,0.613015934,0.595766342,0.460457678,0.596806941,0.58321866,0.498952586,0.479167485,0.492226246,0.589621215,0.516568477,0.528057678,0.621854045,0.486775385,0.470538293,0.520504659,0.566525857,0.608768162,0.50000578,0.444600191,0.434801482,0.560105769,0.438039428,0.588565885,0.491685688,0.455852501,0.594295358,0.391481347,0.541894242,0.559636752,0.713206305,0.475871804,0.510653337,0.606001903,0.469655551,0,0.485368099,0.527842207,0.498155583,0.80937508,0.519665067,0.5484824,0.544662241,0.555809418,0.487073069,0.72679771,0.528859413,0.46798878,0.560932097,0.527010952,0.49882752,0.526307826,0.4428268,0.583576746,0.64476635,0.507100336,0.578868523,0.493042269,0.532580215,0.556618379,0.526862097,0.490730968,0.497009232,0.483451117,0.469411966,0.545899952,0.466794008,0.520078032,0.450223231,0.56233001,0.494263121,0.473547608,0.632264555,0.523001509,0.475556666,0.494081019,0.504183483,0.466892575,0.415596347,0.499132742,1,0.420474353,0.476146147,0.572268783,0.511507705,0.486411924,0.455198364,0.561547118,0.607020648,0.56833254,0.426824664,0.455846425,0.456655068,0.516535164,0.463379607,0.543885214,0.560742173,0.525592253,0.533954404,0.559788258,0.356180886,0.495199983,0.509396366,0.503621032,0.467753537,0.530216115,0.491093565,0.511174832,0.574576667,0.52743152,0.515985465,0.385608596,0.376733636,0.250879666,0.473466191,0.452598586,0.461791561,0.515328335,0.593988891,0.586126186,0.530910696,0.500832925,0.531094913,0.467078207,0.51345592,0.511060384,0.6056203,0.449165103,0.508052671,0.469144142,0.554120554
A15M,LumA,0.564618178,0.55064776,0.552760212,0.543755791,0.556481867,0.64421843,0.493218346,0.488550832,0.49921393,0.62965047,0.542042981,0.517650051,0.66673266,0.615354564,0.515951312,0.534926142,0.484156966,0.511191248,0.687942144,0.608699418,0.518318319,0.583136025,0.626030341,0.659049306,0.579476558,0.568006059,0.576314221,0.408185361,0.54207409,0.477315258,0.463171312,0.514653883,0.683017651,0.588423508,0.793042406,0.551187388,0.505783565,0.62048545,0.450621616,0.435412656,0.675077319,0.675328875,0.557309315,0.502973999,0.549314248,0.529827908,0.110499398,0.584085394,0.503859564,0.54263579,0.796944283,0.561734585,0.67755645,0.559714239,0.569890816,0.582924556,0.674048725,0.56448918,0.608093187,0.507566228,0.538655704,0.627727459,0.55989215,0.730574373,0.876945899,0.563030689,0.587975977,0.60799574,0.534267446,0.581971857,0.555453422,0.533999211,0.623987782,0.445914493,0.523979728,0.523103558,0.565305089,0.488759648,0.577892616,0.585442708,0.529822955,0.57900208,0.529225927,0.492387744,0.515868338,0.56032971,0.574048034,0.539731323,0.577368688,0.509197466,0.527240103,1,0.519658646,0.48156976,0.533926,0.598091269,0.543715984,0.52531898,0.59772802,0.583823387,0.458498171,0.594788354,0.475631586,0,0.501450051,0.609752935,0.552343914,0.544007346,0.56855714,0.577717649,0.560179143,0.405600737,0.450099008,0.525317716,0.594785852,0.502462705,0.608847087,0.49295528,0.604594665,0.592288333,0.46015206,0.567810563,0.477411983,0.426010066,0.355930109,0.520441065,0.505234303,0.605041784,0.55037598,0.573918018,0.540948061,0.523542697,0.460108923,0.526482025,0.528838263,0.575727655,0.59508631,0.676014241,0.470153514,0.517948378,0.527549737,0.563948122
A15O,LumA,0.116020016,0.386520068,0.158498526,0.479190126,0.24098713,0.28049173,0.153043355,0.178454569,0.193283866,0.119118197,0.03950722,0.061969536,0.336120535,0.109684479,0.038741411,0.178458189,0.093028543,0.251361186,0.150878154,0.212667577,0.28033464,0.119232433,0.287219266,0.460757233,0.15242512,0.140748409,0.104617216,0.286897062,0.18661973,0.08495115,0.108757147,0.097863981,0.102534096,0.076446024,0.149428922,0.143503204,0.155441525,0.124299763,0.071553283,0.23763523,0.165683201,0.145615915,0.401926547,0.120412457,0.125794926,0.108775797,0.115859392,0.054139586,0.045648592,0.099636964,0.786610645,0.240072789,0.21911171,0.123826078,0.277275849,0.147566005,0.248854196,0.178591203,0.507295416,0.137763215,0.091571772,0.157635056,0.11342362,0.120575053,0.142564701,0.453612071,0.255126864,0.137194389,0.165052822,0.095539564,0.141198678,0.176063669,0.162944154,0.218504147,0.161266868,0.213788924,0.114774213,0.084365321,0.066682797,0.307812123,0.116066631,0.105967566,0.073419018,0.215767987,0.144552617,0.311373927,0.275363064,0.084131478,0.140218881,0.151160301,0.119135095,1,0.194912033,0.095005804,0.142429229,0.173810799,0.108212233,0.136025331,0.110432416,0.171742532,0.110359335,0.345723742,0.13662615,0.12419359,0.027202556,0.151162551,0.043843746,0.183762059,0.170810401,0.15731877,0.194288649,0.073801912,0.192334901,0.086196021,0.162322056,0.112412218,0.203013911,0.283986785,0.148503504,0.182608704,0.151562648,0.166102269,0.085744771,0.064173539,0.100201156,0.084420801,0.122730973,0.131218496,0.124422493,0.332359914,0.177468232,0,0.139035443,0.255218027,0.13560086,0.15160139,0.167893233,0.209306773,0.03452453,0.18021551,0.107289037,0.162075083
A15P,LumA,0.566996995,0.526014306,0.49791339,0.57688041,0.538648222,0.69073624,0.561026901,0.64715174,0.664460406,0.511059298,0.46743883,0.460978483,0.618683081,0.62370418,0.488947742,0.505135662,0.64414009,0.684506157,0.573506148,0.691451871,0.457829031,0.576367199,0.555161893,0.884133392,0.517794433,0.522226338,0.537445579,0.589734489,0.551834501,0.544034382,0.448607604,0.515551597,0.406630557,0.511449426,1,0.493463246,0.465010009,0.496149636,0.310134708,0.311326951,0.786577866,0.212270692,0.483194236,0.447273889,0.661625245,0.511015958,0.623918138,0.530195939,0.58044542,0.516815121,0.95089692,0.660406379,0.615275258,0.543061865,0.585375618,0.5369527,0.600824317,0.632339706,0.768166527,0.552924843,0.510342749,0.639268341,0.550976127,0.493009804,0.644475828,0.621732858,0.483947222,0.672922543,0.732180274,0.542242069,0.537463282,0.502045224,0.728110966,0.89179073,0.565527778,0.58419737,0.593947724,0.44835193,0.501788017,0.528708855,0.566747139,0.493779395,0.507056115,0.51867377,0.500171387,0.561019075,0.543815997,0.53722308,0.579525032,0.553876048,0.532456304,0.399860821,0.558670339,0.407742684,0.534338351,0.594878044,0.510483031,0.377536436,0.601794612,0.614705679,0.540622683,0.730018769,0.578120243,0,0.660510611,0.653932591,0.6126164,0.559655732,0.553896722,0.559206177,0.501404464,0.459960444,0.608718432,0.479979824,0.633965337,0.492626559,0.610741184,0.534907265,0.584270546,0.555142976,0.532377168,0.541332009,0.622410748,0.522234401,0.611629702,0.633646477,0.453911342,0.542837459,0.443162334,0.395665428,0.558614537,0.531685823,0.540389904,0.568256432,0.516093202,0.556384182,0.565438291,0.793550096,0.37240877,0.526854838,0.592913383,0.666676377
A15R,LumA,0.269252982,0.567222172,0.317120295,0.496962579,0.386504942,0.511260346,0.256868431,0.334612734,0.239931424,0.192290624,0.153966931,0.191964218,0.308504785,0.31297231,0.208597077,0.146235754,0.208531281,0.190019406,0.170103147,0.182577617,0.708913222,0.240223588,0.330736266,0.39148476,0.300845397,0.193164679,0.202771376,0.420677012,0.238953582,0.216618926,0.177220005,0.13796324,0.208868303,0.127917232,0.521578035,0.217644381,0.162820577,0.381377882,0.060502814,0.62447807,0.227643257,0.338253946,0.384591525,0.361235629,0.212503193,0.178544269,0.537401533,0.187645918,0.251532685,0.189605498,1,0.379142137,0.36937635,0.226061771,0.35034183,0.09524345,0.663245751,0.361582071,0.267111099,0.265240466,0.203075556,0.204089913,0.233241039,0.13604106,0.31321851,0.124640696,0.284148022,0.304480534,0.341973665,0.214207995,0.283178711,0.236751084,0.158630122,0.581629199,0.240977738,0.195514655,0.273057704,0.154057646,0.202485892,0.060464498,0.347198533,0.211758797,0.141909607,0.319622745,0.329929611,0.631208566,0.230464552,0.194298526,0.200244196,0.153192794,0.191402156,0.351985191,0.187698919,0.206777464,0.165764513,0.129492122,0.374396482,0.261944381,0.290601742,0.411328612,0.241271054,0.263635311,0.19429872,0.107681572,0.223624287,0.167143617,0.21935654,0.305845515,0.219439953,0.291932884,0.243064767,0.07919601,0.276277918,0.146738627,0.234086861,0.180789262,0.166173803,0.514807099,0.222365675,0.383555515,0,0.176721826,0.229735848,0.319224166,0.401026179,0.177377467,0.175890405,0.094235944,0.20492592,0.212413779,0.342496967,0.235307891,0.31037145,0.244626534,0.206481281,0.18635198,0.271950927,0.307150714,0.140748139,0.226520727,0.221084279,0.294106373
A15S,LumB,0.309267741,0.311565249,0.411431551,0.345233109,0.377093161,0.559695967,0.276201121,0.285037432,0.425056684,0.519450489,0.453543175,0.37195997,0.301272655,0.357125347,0.521883619,0.302480571,0.327849898,0.202720586,0.310933142,0.086894725,0.712693215,0.379425808,0.207821811,0.774786819,0.336612009,0.347811106,0.32975017,0.456099448,0.4866116,0.33575032,0.406864659,0.229640185,0.364910944,0.250205775,0.555816371,0.333683998,0.361011173,0.320203468,0.330477152,0.462805006,0.280658456,0.478032335,0.445566794,0.417603687,0.276095944,0.367336692,0.673613049,0.28364581,0.427587098,0.321990813,1,0.364939651,0.455063439,0.406072725,0.007326257,0.467352366,0.629753898,0.434271346,0.646951138,0.360300253,0.322203361,0.343432739,0.321972561,0.18684845,0.442141115,0.670876135,0.286953498,0.448588284,0.223722244,0.316374074,0.533175933,0.310026901,0.251573458,0,0.288390199,0.329655394,0.392116364,0.327742228,0.307342716,0.316092317,0.430929358,0.315578899,0.265207432,0.235325998,0.242057994,0.400926863,0.301588789,0.388236245,0.302489996,0.273295655,0.418063338,0.375115515,0.343105527,0.323491783,0.45956944,0.357691941,0.38394162,0.480394391,0.390235694,0.413969418,0.286681632,0.394962248,0.231522854,0.530961782,0.238294989,0.268164654,0.325167397,0.283288152,0.575593363,0.366480911,0.321785837,0.292496322,0.371867266,0.287175208,0.162508278,0.342947509,0.333825461,0.54115809,0.34029103,0.419239434,0.12927886,0.332745216,0.15279967,0.44044468,0.453155496,0.252946374,0.384040974,0.3674542,0.266406432,0.339638549,0.284673138,0.383870952,0.468199778,0.662636644,0.371956677,0.434505711,0.363785367,0.26800311,0.314669132,0.501031419,0.463536681,0.364735809
